title,key
UIViewRoot setId called on UIComponentClassicTagBase throws UnsupportedOperationException,MYFACES-1881
t:selectoneradio Could not find component  with 1.2.3 upgrade from 1.2.2,MYFACES-1880
Problems with myfaces when java2 security is enabled,MYFACES-1879
DigesterFacesConfigUnmarshallerImpl uses context classloader rather than MyFaces ClassLoader,MYFACES-1878
DefaultViewHandlerSupport does not use the servlet path and path info request attributes when processing a Servlet/JSP include,MYFACES-1877
1.1.6-SNAPSHOT version is not JDK 1.4 compatible,MYFACES-1876
UISelectOne value validation,MYFACES-1875
Component generation using myfaces builder plugin for 1.1,MYFACES-1874
Malformed end tag in org.apache.myfaces.renderkit.html.util.ReducedHTMLParser,MYFACES-1873
UIInput throws IllegalArgumentException for unknown event types in broadcast() ,MYFACES-1871
Portlet support broken,MYFACES-1870
mvn assembly:assembly does not generate src zip or tag.gz properly,MYFACES-1869
getSubmittedValue doesn't return converted values,MYFACES-1868
"<h:commandLink> with ""onclick"" method causes action not to be fired",MYFACES-1867
Avoid possible NullPointerException and NumberFormatException in JspStateManagerImpl.getServerStateId,MYFACES-1866
Implement a RenderKit that outputs XHML Strict components.,MYFACES-1865
"Enhance UIComponentBase.getFacetsAndChildren(), creating _FacetsAndChildrenIterator only when it is necessary",MYFACES-1864
"HTML generated with duplicate Ids when using ""forceId=true""",MYFACES-1863
"Use ThreadLocal StringBuilder for create ids on getClientId, like in trinidad",MYFACES-1862
Duplicated ids exception for 2 controls with same id and one of them is not rendered,MYFACES-1861
valueChangeListener problematic behavior,MYFACES-1860
Optimize javascript following good practices,MYFACES-1859
Resource bundle values are not evaluated properly in java code,MYFACES-1858
"h:commandLink with onclick=""customFunction"" does not do what taglib javadoc of jsf ri suggest to do",MYFACES-1857
"h:commandLink with target=""_blank"" does not work",MYFACES-1856
hidden fields created when using h:commandLink and f:param should be created and removed using javascript,MYFACES-1855
<f:selectItems> does not evaluates EL expressions,MYFACES-1854
ErrorPageWriter causes Facelets/MyFaces confusion,MYFACES-1853
autoscroll feature does not work with tomahawk and myfaces 1.2,MYFACES-1852
the hidden field form:_link_hidden_ not works anymore (changed by form:_idcl on MYFACES-1539). This should be removed,MYFACES-1851
"component attributes problem with server side state saving with ""serialize in state"" = false",MYFACES-1850
javascript on button should be removed or configurable by user,MYFACES-1849
JSP regular exceptions causes vlack page output,MYFACES-1848
View to be restored was removed and cannot be retrieved from the map (JspStatemanagerImpl),MYFACES-1847
Hidden fields rendered before end of form not work,MYFACES-1846
Only date is returned wihen both dateStyle and timeStyle are set without specifying type,MYFACES-1845
"<h:form prependId=""false""> not work",MYFACES-1844
Configuration cleanup fail on some specific machine configurations,MYFACES-1843
commandLink with parameters behaves differently in Firefox and IE,MYFACES-1842
HtmlResponseWriterImpl.writeURIAttribute does not perform proper URLs encoding  ( ex: & should be encoded in &amp),MYFACES-1841
managed bean and event issues,MYFACES-1840
Improve MyFaces Maven site skin,MYFACES-1839
javax.crypto.BadPaddingException: Given final block not properly padded,MYFACES-1838
ValidatorImplTag: Unnecessary Thread.dumpStack(),MYFACES-1837
f:convertDateTime type=date is ignored,MYFACES-1836
Units Test require Java 1.5,MYFACES-1835
suffix added to component id when including files,MYFACES-1834
UIComponentBase catches all Exceptions on broadcast,MYFACES-1833
bad charset encoding on <f:param> tag,MYFACES-1832
"JSF12 UIComponentClassicTagBase.getCreated is broken, breaking t:updateActionListener",MYFACES-1831
oamSetHiddenInput function missing for myfaces core 1.2 if ...,MYFACES-1830
JSF Validator cannot be cast to javax.faces.validator.Validator,MYFACES-1829
code that allow perform custom tasks before and after set binding in 1.2 does not work,MYFACES-1828
MessageUtils don't handle MessageFormat substitution correctly with different Locale,MYFACES-1827
Change Messages_de.properties German Message for Lenght Validator to proper descriptions,MYFACES-1826
duplicate ids not detected in JspStateManagerImpl.checkForDuplicateIds() ,MYFACES-1825
pom.xml uses deprecated syntax,MYFACES-1823
"facelets.DEVELOPMENT always ""true""",MYFACES-1822
"rendered IDs are not of the shape ""formName:componentName""",MYFACES-1821
Infinite loop can occur when custom FacesContext subclass compiled against JSF1.1 but used with JSF1.2,MYFACES-1820
"h:selectManyCheckbox with value=""#{bean.map['somekey']}"" fails  ",MYFACES-1819
"JavascriptUtils.encodeString does not properly translate '\' characters into ""\\"" (2) characters",MYFACES-1818
f:validateLength with equal minimun and maximun does not work,MYFACES-1817
Improve tracing view in DebugUtils ,MYFACES-1816
Faces servlet returns empty response for resources when using /faces/* as servlet mapping,MYFACES-1815
"be more tolerant and also parse ""charset:UTF-8"" in addition to ""charset=UTF-8""",MYFACES-1814
All faces-config.xml get loaded twice from jars in WEB-INF/lib,MYFACES-1812
cannot set enctype on h:form with el,MYFACES-1811
MyFaces Core 1.1.5 references JSP 2.0 API which prevents it from running with WebLogic 8.1,MYFACES-1810
Linkrenderer with TrinidadForm does not render parameters,MYFACES-1809
h:commandLink doesn't execute action when Javascript is disabled,MYFACES-1808
"The attribute forceID=""true"" is not working in included subviews",MYFACES-1807
form stopped working after ajax request,MYFACES-1805
Pressing a download button corrupts other button actions in Internet Explorer,MYFACES-1804
<noscript> elements should be rendered for better WAI support,MYFACES-1803
FacesException and nested exceptions,MYFACES-1802
Navigation system and passing parameters between pages with redirect,MYFACES-1801
Form submit does not preserve url parameters,MYFACES-1800
javax.faces.validator.LengthValidator.getMaximum() returns Integer.MAX_VALUE,MYFACES-1799
DefaultViewHandlerSupports fails detecting extension if there are dots in the path,MYFACES-1798
Config Parameter for refresh Period is never retrieved,MYFACES-1797
FactoryFinder.releaseFactories() does not release application class loader. (PATCH available).,MYFACES-1796
MF Core causes resources not found(404) errors (recently also corrected in Sun RI for JSF 1.2),MYFACES-1795
MF Core causes resources not found(404) errors (recently also corrected in Sun RI for JSF 1.2),MYFACES-1794
MF Core causes resources not found(404) errors (recently also corrected in Sun RI for JSF 1.2),MYFACES-1793
Interface org.apache.myfaces.portlet.DefaultViewSelector should see the portletConfig,MYFACES-1792
" state management and multiple frames",MYFACES-1791
HtmlColumnTag.getComponentType returns the wrong value,MYFACES-1790
UIData do not honor first and row value binding in decode,MYFACES-1789
myfaces trinidad-demo-1.2.3 or 1.2.4 can't run well under tomcat 6.0.14,MYFACES-1788
javax.faces.UIData.processColumnChildren may visit extra (filtered) rows during decode/validate/update,MYFACES-1787
"Encryption is enabled by default, causing problems if no secret is set",MYFACES-1786
" Arabizing MyFaces Core version 1.2.1 Components",MYFACES-1785
Arabizing MyFaces Core Components,MYFACES-1784
IndexOutOfBoundsException in custom compound compoment,MYFACES-1783
France Locale and NumberConverter doesn't work well with currency strings,MYFACES-1782
Problem with required field and label attribute,MYFACES-1781
EL Expressions that evaluate to a null property (without base) make the application fail,MYFACES-1780
Turkish locale support for localized application messages,MYFACES-1779
MyFaces Plugin doesn't support literalOnly,MYFACES-1778
MyFaces Plugin doesn't support literalOnly,MYFACES-1777
f:view tag throws classcast exception if locale attribute is used on a portal page,MYFACES-1776
"attribute ""value"" in tag ""f:param"" should not be required",MYFACES-1775
HtmlLinkRenderer should output &amp; instead of & as the url param separator within href attribute according to HTML Spec,MYFACES-1774
Patch wagon-maven-plugin to optionally ignore missing input directory,MYFACES-1773
How to apply style/styleclass by calling getStyle() or getstyleclass(),MYFACES-1772
Design issue: We are having a hard time adding attributes to Tomahawk/Myfaces Implementations,MYFACES-1771
components inside c:forEach has wrong id generation,MYFACES-1770
"JSR-252 Issue #224: Corrected h:dataTable var to be a String, and not ValueExpression enabled",MYFACES-1769
MyFaces + Spring Webflow + UTF-8 Issue,MYFACES-1768
h:messages generates style property as styleClass propery. ,MYFACES-1767
JSR-252 Issue 74: disabled property for outputLink does not work,MYFACES-1766
h:selectOneMenu doesn't call setter,MYFACES-1765
always render <tr><td> if a datatable has no rows to stay html/xhtml dtd conformant?,MYFACES-1764
h:messages - error while rendering id and styleClass attributes,MYFACES-1762
Handling PostConstruct annotations - wrong order,MYFACES-1761
"Using ""getSelectedValues"" of ""UISelectMany"" seems to be causing ""ClassCastException""",MYFACES-1760
JSR-252 Issue #69: Permit the passing of a null value to SelectItem.setValue(). A SelectItem with null value adds message Value is not valid,MYFACES-1759
"Missing ""else"" in shared RendererUtils.getStringValue(FacesContext, UIComponent)",MYFACES-1758
h:commandLink cannot have onclick attribute in tld file for JSF 1.1,MYFACES-1757
ExternalContext.encodeAction/ResourceURL(null) should throw NPE,MYFACES-1756
create converter with unknown id fails with NPE,MYFACES-1755
References to external entities not working with WebXmlParser,MYFACES-1754
Do not require to buffer the output with server-side-state-saving,MYFACES-1753
"""old"" tags like htmlTag throws NPE",MYFACES-1752
encodeChildren in Renderer-base-class is wrongly implemented,MYFACES-1751
Evaluation of EL-Expression fails with custom PropertyResolver,MYFACES-1750
Performance Improvements,MYFACES-1749
facesContext.getExternalContext().encodeActionURL must not be called for URLs from the ViewHandler,MYFACES-1748
GuiceResolver,MYFACES-1747
Properties not set in UIComponentTag.createComponent(),MYFACES-1746
for-Attribute of UIMessage and HtmlOutputLabel does not work with an EL Expression,MYFACES-1745
Validation messages is shown for SelectOneMenu in case first child is not SelectItems or SelectItem,MYFACES-1744
Allow NumberConverter to recognize both breaking and non-breaking spaces as grouping separators in the French locale,MYFACES-1743
Improved ViewState handling,MYFACES-1742
"JSR-252 Issue 21 - Provided an additional ""binding"" attribute for the core Converter, Listener and Validator tags has wrong behaviour",MYFACES-1741
NullPointer exception in ErrorPageWriter,MYFACES-1740
JSR-252 Issue #13: needs converter-for-class converter registration for BigDecimal and BigInteger ,MYFACES-1739
invokeOnComponent returns wrong reference for UIData children,MYFACES-1738
myfaces-impl jar does not include faces-config dtds and thus won't work if offline,MYFACES-1737
UIInput.updateModel may not throw exceptions according to Spec,MYFACES-1736
Myfaces 1.2 should provide local copies of  web-facesconfig_1_x.dtd,MYFACES-1735
"In a custom validator method, the Message in the thrown ValidatorException is not used",MYFACES-1734
[Seam] Server-side state saving not working correctly,MYFACES-1733
New error-handling doesn't deal with Exceptions in validation-method,MYFACES-1732
Application scope JSF tree buffer to improve performance and reduce memory,MYFACES-1731
When validating select items use converter on both sides,MYFACES-1730
label attribute does not resolve EL expresion (JSR 252 Issue 6 related),MYFACES-1729
JspViewHandler improperly flushing writer,MYFACES-1728
h:column footerClass and headerClass does not work (issue 4 of JSR 252),MYFACES-1727
IE7 - AutoComplete Does Not Work When You Use Script to Submit a Form,MYFACES-1726
myfaces_core.tld has invalid jsp-version element,MYFACES-1725
Getting Started Needs Updating,MYFACES-1724
"f:param should display a warning if name=""id""",MYFACES-1723
c:forEach does not work with deferred expression,MYFACES-1722
Need impl for UIData.invokeOnComponent(),MYFACES-1721
panelGrid header facet and jsp:include,MYFACES-1720
UIComponentTag.setProperties() does not fully comply with JSF 1.1,MYFACES-1719
Wrong output order when redisplaying a submitted form,MYFACES-1718
UTF-8 input processed as single-byte,MYFACES-1717
Handle JSP-Exceptions in MyFaces Error-Handling as well,MYFACES-1716
cannot set dynamic value for Locale attribute to f:view,MYFACES-1715
submitted (or local) values are not erasable after conversion or validation error,MYFACES-1714
Missing Tag in core TLD for <f:phaseListener>,MYFACES-1713
FacesListeners get added to components twice causing event to be raised twice.,MYFACES-1712
Redirecting Error Handler ,MYFACES-1711
Improve performance by using Trove fast collections (as optional),MYFACES-1710
faces-config.xml validation using an XML Schema,MYFACES-1709
duplicate id exception with JSTL conditional tag,MYFACES-1708
log catched exceptions,MYFACES-1707
AUTO_SCROLL isn't working anymore...,MYFACES-1706
MyFaces 1.2.1 rendering of Tag <h:commandButton> inside <h:panelGrid> doesn't close <td> tag,MYFACES-1705
myfaces-1.2.0 Servlet exception,MYFACES-1704
f:setPropertyActionListener causes wrongful AbortProcessingException,MYFACES-1703
Error Handling & FileNotFoundException,MYFACES-1702
The state gets reconstructed twice.,MYFACES-1701
"each <h:form> generated an <input> with same id=""javax.faces.ViewState"" ",MYFACES-1700
converter-for-class not working on selectManyListbox,MYFACES-1699
"NOTICE.txt in myfaces-api-1.2.0.jar and myfaces-impl-1.2.0.jar contain invalid comments, myfaces-impl-1.2.0.jar contains unneeded secondary license",MYFACES-1698
Immediate EL expressions not resolved correctly,MYFACES-1697
f:setPropertyActionListener and h:commandButton leads to IllegalArgumentException ,MYFACES-1695
Myfaces 1.2 doesn't start without web.xml,MYFACES-1694
Make JSP 2.1 optional ,MYFACES-1693
CommandLink does not execute action if no javascript is allowed,MYFACES-1692
beforeUnload event handler breaks form submission,MYFACES-1691
MyFaces 1.2 do not use local web-facesconfig_1_2.xsd,MYFACES-1690
Reload of faces-config-files if changes are detected,MYFACES-1689
